TTWO;125.55;true;27;126.0;161.93;160.0;200.0;true;2.0;0.78;true;81.53;0.0;;0.69;0.92
TWTR;49.89;true;28;22.0;44.08;45.0;55.0;true;3.0;0.53;true;199.56;0.0;;6.97;7.15
TXN;159.72;true;30;143.0;182.5;175.0;297.0;true;2.7;1.0;true;17.47;4.96;2022-10-28;4.13;5.09
TXT;62.94;false;0;0.0;0.0;0.0;0.0;false;0.0;1.5;true;17.39;0.08;2022-09-08;1.13;2.3
TYL;335.95;true;16;400.0;452.39;455.0;520.0;true;2.0;0.9;true;79.99;0.0;1990-01-31;1.06;1.15
UAL;40.44;true;15;31.0;51.41;51.0;81.0;true;2.5;1.24;true;0.0;0.0;2008-01-07;0.94;1.03
UDR;39.2;true;20;41.0;51.6;52.0;71.0;true;2.3;0.75;true;80.0;1.52;2022-10-07;0.02;0.12
UHS;90.0;true;17;98.0;115.41;115.0;141.0;true;2.9;1.2;true;9.16;0.8;2022-08-31;0.99;1.22
ULTA;382.81;true;24;390.0;483.54;487.5;600.0;true;2.1;1.35;true;17.9;0.0;2012-03-16;0.41;1.63
UNH;533.73;true;22;525.0;594.64;597.5;637.0;true;1.8;0.75;true;26.15;6.6;2022-09-09;0.59;0.82
UNP;190.53;true;28;187.0;222.32;222.5;250.0;true;2.3;1.15;true;17.76;5.2;2022-08-30;0.23;0.77
UPS;165.55;true;29;100.0;197.28;200.0;251.0;true;2.4;1.12;true;13.3;6.08;2022-08-12;1.37;1.48
URI;284.68;true;15;269.0;367.0;365.0;490.0;true;2.3;1.85;true;12.28;0.0;;0.9;1.07
USB;40.51;true;21;43.0;51.58;52.0;64.0;true;2.6;0.99;true;9.67;1.92;2022-09-29;0.0;0.0
V;190.37;true;35;185.0;251.81;255.4;290.0;true;1.8;0.92;true;28.04;1.5;2022-08-11;1.05;1.43
VFC;27.69;true;20;29.0;38.3;37.05;50.0;true;2.7;1.47;true;10.77;2.0;2022-09-09;0.51;1.33
VICI;30.05;true;18;31.0;37.79;37.5;46.0;true;1.6;1.02;true;31.3;1.56;2022-09-21;62.7;62.71
VLO;127.74;true;17;87.16;136.19;140.0;158.0;true;2.0;1.63;true;7.36;3.92;2022-08-03;0.85;1.25
VMC;155.43;true;21;158.0;196.83;191.0;250.0;true;2.0;0.78;true;34.09;1.6;2022-11-14;1.2;1.85
VNO;22.39;true;11;17.0;26.55;25.0;33.0;true;3.1;1.25;true;33.92;2.12;2022-08-05;3.94;4.33
VRSK;166.99;true;14;165.0;203.29;209.5;230.0;true;2.3;0.85;true;26.26;1.24;2022-09-14;0.49;0.56
VRSN;179.15;true;2;201.8;203.4;203.4;205.0;true;2.7;0.97;true;24.92;0.0;2011-05-05;0.94;1.0
VRTX;300.0;true;24;250.0;311.65;312.75;389.0;true;2.1;0.42;true;24.45;0.0;;4.14;4.5
VTR;37.13;true;20;38.0;56.25;56.0;80.0;true;2.2;1.2;true;742.6;1.8;2022-09-30;0.29;0.38
VTRS;9.38;true;11;9.0;15.18;13.0;35.0;true;2.7;1.14;true;14.89;0.48;2022-08-23;0.58;1.46
VZ;35.35;true;25;40.0;50.41;50.0;69.0;true;2.9;0.37;true;7.1;2.61;2022-10-06;0.54;0.76
WAB;86.57;true;11;87.0;101.27;101.0;115.0;true;2.4;1.47;true;25.31;0.6;2022-08-12;0.6;1.27
WAT;282.12;true;15;310.0;343.07;345.0;378.0;true;2.8;0.88;true;24.81;0.0;1996-11-26;1.42;2.1
WBA;34.3;true;15;32.0;38.7;38.0;45.0;true;3.1;0.65;true;6.85;1.92;2022-08-18;0.33;0.75
WBD;13.49;true;20;9.0;23.75;21.0;48.0;true;2.5;1.38;true;7.45;0.0;;0.67;1.07
WDC;34.86;true;1;71.09;71.09;71.09;71.09;true;2.0;1.55;true;7.4;0.0;2020-04-02;0.98;1.8
WEC;86.65;true;13;85.0;98.62;98.0;114.0;true;2.7;0.35;true;20.06;2.91;2022-11-10;0.39;0.69
WELL;57.88;true;20;61.0;83.55;82.5;111.0;true;2.1;1.03;true;61.57;2.44;2022-08-22;1.15;1.7
WFC;44.83;true;25;44.5;52.96;52.0;65.0;true;2.0;1.13;true;11.64;1.2;2022-08-04;0.0;0.0
WHR;131.22;true;5;137.0;167.8;157.0;220.0;true;3.0;0.0;true;11.51;7.0;2022-11-17;0.62;1.16
WM;159.83;true;16;166.0;173.94;169.5;196.0;true;2.4;0.75;true;31.28;2.6;2022-09-08;0.96;1.07
WMB;31.52;true;20;30.0;37.41;38.0;42.0;true;2.1;1.23;true;24.62;1.7;2022-09-08;0.5;0.65
WMT;136.8;true;36;130.0;152.67;155.0;170.0;true;2.0;0.51;true;27.36;2.24;2022-12-08;0.22;0.84
WRB;71.35;true;11;69.0;77.91;80.0;85.0;true;2.1;0.59;true;15.02;0.4;2022-09-23;0.25;0.43
WRK;32.86;true;12;27.5;42.54;40.0;65.0;true;2.6;1.12;true;9.44;1.0;2022-08-11;0.82;1.46
WST;232.88;true;6;330.0;383.17;387.5;449.0;true;2.1;1.22;true;25.96;0.72;2022-07-19;2.21;3.13
WTW;210.72;false;0;0.0;0.0;0.0;0.0;false;0.0;0.74;true;15.17;3.28;2022-09-29;0.28;1.11
WY;29.96;true;10;33.0;38.2;38.5;42.0;true;2.4;1.5;true;9.13;0.72;2022-09-01;2.42;3.2
WYNN;58.8;true;11;67.0;83.73;77.0;117.0;true;2.4;1.97;true;0.0;0.0;2020-02-25;1.36;1.47
XEL;60.9;true;14;59.0;69.79;70.0;79.0;true;2.4;0.42;true;20.23;1.95;2022-09-14;0.47;1.0
XOM;105.86;true;25;77.0;110.38;111.0;134.0;true;2.3;1.05;true;11.58;3.52;2022-08-11;0.83;1.16
XRAY;29.06;true;10;33.0;41.3;41.0;51.0;true;2.6;0.94;true;17.3;0.5;2022-09-29;0.83;1.45
XYL;93.86;true;13;85.0;95.77;96.0;105.0;true;2.6;1.06;true;40.46;1.2;2022-08-31;1.1;1.63
YUM;111.03;true;22;118.0;132.15;131.5;148.0;true;2.4;1.0;true;22.25;2.28;2022-08-26;0.85;1.21
ZBH;107.39;true;22;95.0;124.05;123.0;145.0;true;2.8;1.08;true;77.82;0.96;2022-09-29;0.69;1.81
ZBRA;263.04;true;11;225.0;402.36;430.0;500.0;true;2.1;1.66;true;28.91;0.0;;0.49;0.86
ZION;47.82;true;19;51.0;62.63;61.0;75.0;true;2.5;1.21;true;8.91;1.64;2022-08-17;0.0;0.0
ZTS;147.21;true;11;205.0;226.45;225.0;264.0;true;1.8;0.76;true;33.38;1.3;2022-10-31;1.33;2.18
